employee_id,in_degree_weighted,out_degree_weighted,betweenness,eigenvector,pagerank,clustering_coeff,in_degree_weighted_norm,out_degree_weighted_norm,betweenness_norm,eigenvector_norm,pagerank_norm,influence_score,full_name,department,job_level_name,network_role
EMP00420,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jarwi Dongoran,Sales,Specialist,Information Broker
EMP00417,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Pangestu Wulandari, S.T.",Sales,Staff,Information Broker
EMP00416,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jaeman Uwais,Sales,Senior Manager,Information Broker
EMP00382,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"R.M. Cawisono Natsir, S.Pt",Sales,Lead,Information Broker
EMP00381,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,dr. Karya Zulaika,Sales,Staff,Information Broker
EMP00380,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dalima Prasasta,Sales,Senior Staff,Information Broker
EMP00379,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kani Wahyudin,Sales,Staff,Information Broker
EMP00378,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Wulan Hakim,Sales,Specialist,Information Broker
EMP00377,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ifa Dabukke, S.Gz",Sales,Specialist,Information Broker
EMP00376,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Cinthia Handayani, S.E.",Sales,Specialist,Information Broker
EMP00375,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Cinthia Usada,Sales,Lead,Information Broker
EMP00373,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Laswi Suwarno,Sales,Specialist,Information Broker
EMP00574,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"R. Salsabila Novitasari, S.Pt",HR,Specialist,Central Connector
EMP00572,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.5,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Chelsea Saragih, M.Pd",HR,Senior Staff,Central Connector
EMP00404,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Labuh Utama,Sales,Staff,Information Broker
EMP00403,0,4,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.16666666666666666,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Winda Farida,Sales,Senior Staff,Information Broker
EMP00402,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Bakti Utami, S.Gz",Sales,Staff,Information Broker
EMP00401,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Perkasa Wahyuni, S.E.I",Sales,Specialist,Information Broker
EMP00400,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lukman Ramadan,Sales,Senior Staff,Information Broker
EMP00369,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Bajragin Sitompul, M.Pd",Sales,Staff,Information Broker
EMP00368,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Sarah Widodo,Sales,Specialist,Information Broker
EMP00367,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jarwadi Saptono,Sales,Staff,Information Broker
EMP00361,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Prima Yulianti, S.E.I",Sales,Senior Staff,Information Broker
EMP00360,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Yessi Wibowo, S.Sos",Sales,Specialist,Information Broker
EMP00358,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Sabri Zulkarnain,Sales,Staff,Information Broker
EMP00357,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Halima Pertiwi, S.Sos",Sales,Staff,Information Broker
EMP00595,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Drs. Cahyo Ramadan, S.Gz",Operations,Senior Staff,Information Broker
EMP00593,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"dr. Jefri Nuraini, S.Farm",Operations,Senior Staff,Information Broker
EMP00592,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Malika Suryono,Operations,Senior Staff,Central Connector
EMP00583,0,13,0.0,3.134346671859714e-28,0.0005250965698183592,0.08333333333333333,0.0,0.5416666666666666,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Drs. Cahyadi Riyanti, S.Sos",HR,Specialist,Central Connector
EMP00388,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Kenes Manullang, S.Pt",Sales,Senior Staff,Information Broker
EMP00387,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Adika Hastuti, S.Pd",Sales,Staff,Information Broker
EMP00386,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dodo Haryanti, S.T.",Sales,Senior Staff,Information Broker
EMP00385,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Daru Hariyah,Sales,Senior Staff,Information Broker
EMP00383,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,drg. Raina Zulaika,Sales,Specialist,Information Broker
EMP00622,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,dr. Halima Pertiwi,Operations,Staff,Information Broker
EMP00616,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Digdaya Andriani,Operations,Staff,Information Broker
EMP00614,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Carla Suwarno,Operations,Specialist,Information Broker
EMP00613,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,H. Lulut Nuraini,Operations,Senior Manager,Information Broker
EMP00612,0,7,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.2916666666666667,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Rafid Maryadi,Operations,Lead,Central Connector
EMP00608,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Edison Halimah,Operations,Staff,Information Broker
EMP00607,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Hj. Juli Maulana, S.E.I",Operations,Senior Staff,Information Broker
EMP00606,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Galuh Januar,Operations,Staff,Information Broker
EMP00605,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hardi Prasetyo,Operations,Specialist,Information Broker
EMP00604,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Gilda Winarno,Operations,Specialist,Central Connector
EMP00602,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dr. Kamaria Dongoran, S.Farm",Operations,Senior Staff,Information Broker
EMP00600,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Radika Fujiati,Operations,Staff,Information Broker
EMP00599,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mila Mulyani,Operations,Senior Staff,Information Broker
EMP00372,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lasmanto Hidayat,Sales,Specialist,Information Broker
EMP00371,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Vanya Laksita, M.Pd",Sales,Staff,Information Broker
EMP00370,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jamalia Utami,Sales,Specialist,Information Broker
EMP00356,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Janet Nainggolan,Sales,Staff,Information Broker
EMP00355,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,KH. Kenari Waluyo,Sales,Specialist,Information Broker
EMP00354,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,drg. Gangsar Sitorus,Sales,Staff,Information Broker
EMP00352,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ifa Rahmawati, M.Farm",Sales,Senior Staff,Information Broker
EMP00351,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dr. Emas Adriansyah, S.Pd",Sales,Staff,Information Broker
EMP00350,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Puti Ika Agustina, S.Psi",Sales,Staff,Information Broker
EMP00349,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Drs. Ulva Mansur,Sales,Specialist,Information Broker
EMP00348,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R.M. Harjo Nainggolan,Sales,Staff,Information Broker
EMP00347,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dr. Nadine Prasasta, M.M.",Sales,Specialist,Information Broker
EMP00346,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,H. Empluk Agustina,Sales,Specialist,Information Broker
EMP00345,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Tina Siregar,Sales,Staff,Information Broker
EMP00344,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Puti Malika Lazuardi, S.E.I",Sales,Staff,Central Connector
EMP00343,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,dr. Bakiman Prasetyo,Sales,Specialist,Information Broker
EMP00341,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R.A. Titin Manullang,Sales,Specialist,Information Broker
EMP00627,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dt. Harsaya Halimah,Operations,Staff,Information Broker
EMP00625,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Xanana Novitasari,Operations,Senior Staff,Information Broker
EMP00338,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Wira Suwarno,Marketing,Senior Staff,Information Broker
EMP00337,0,4,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.16666666666666666,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dt. Damu Santoso, M.Pd",Marketing,Lead,Information Broker
EMP00336,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dr. Sari Handayani,Marketing,Specialist,Information Broker
EMP00335,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Karja Tarihoran,Marketing,Senior Staff,Information Broker
EMP00332,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Prasetyo Waskita,Marketing,Specialist,Information Broker
EMP00331,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hafshah Sinaga,Marketing,Staff,Information Broker
EMP00644,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dewi Uwais,Operations,Staff,Central Connector
EMP00641,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Drs. Nabila Ramadan, S.Gz",Operations,Specialist,Central Connector
EMP00640,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Oliva Widodo,Operations,Staff,Information Broker
EMP00638,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Farah Gunawan,Operations,Senior Staff,Information Broker
EMP00636,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Natalia Usamah, S.E.",Operations,Senior Staff,Information Broker
EMP00635,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Radika Hariyah,Operations,Specialist,Information Broker
EMP00633,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Artawan Thamrin,Operations,Senior Staff,Information Broker
EMP00631,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Halima Wahyuni,Operations,Staff,Information Broker
EMP00630,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Winda Hidayat,Operations,Senior Staff,Information Broker
EMP00629,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hafshah Budiyanto,Operations,Lead,Information Broker
EMP00667,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ihsan Uwais, S.I.Kom",Operations,Lead,Information Broker
EMP00664,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Bagas Prakasa,Operations,Lead,Information Broker
EMP00662,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Samsul Sudiati,Operations,Senior Staff,Information Broker
EMP00661,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"H. Mustika Manullang, S.Ked",Operations,Lead,Information Broker
EMP00660,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Karimah Mulyani,Operations,Specialist,Information Broker
EMP00659,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mumpuni Uyainah,Operations,Senior Staff,Information Broker
EMP00658,0,4,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.16666666666666666,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Suci Hakim,Operations,Senior Staff,Information Broker
EMP00656,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Melinda Gunarto,Operations,Staff,Information Broker
EMP00655,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Maria Marbun, M.M.",Operations,Staff,Information Broker
EMP00652,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ciaobella Hutapea,Operations,Staff,Information Broker
EMP00651,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R. Puji Sihombing,Operations,Staff,Information Broker
EMP00650,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Lintang Hutapea, S.Farm",Operations,Specialist,Central Connector
EMP00649,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Wani Hutasoit,Operations,Staff,Information Broker
EMP00648,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Wirda Maryati,Operations,Specialist,Information Broker
EMP00647,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Talia Mandasari,Operations,Senior Staff,Information Broker
EMP00340,0,10,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.4166666666666667,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Alambana Usamah,Marketing,Staff,Central Connector
EMP00296,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Zelda Rahmawati,Marketing,Staff,Information Broker
EMP00293,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ir. Widya Safitri,Marketing,Senior Staff,Information Broker
EMP00321,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Cut Vanesa Natsir,Marketing,Staff,Central Connector
EMP00320,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ir. Rini Damanik, S.T.",Marketing,Senior Staff,Information Broker
EMP00317,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Unjani Sinaga,Marketing,Senior Staff,Information Broker
EMP00316,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Liman Gunarto,Marketing,Senior Staff,Information Broker
EMP00315,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dr. Jumadi Farida,Marketing,Staff,Central Connector
EMP00313,0,7,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.2916666666666667,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dewi Hastuti,Marketing,Staff,Central Connector
EMP00311,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Asmuni Marbun,Marketing,Lead,Information Broker
EMP00310,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Cakrawala Santoso, S.E.I",Marketing,Senior Staff,Central Connector
EMP00676,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Talia Lestari,Operations,Specialist,Information Broker
EMP00674,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R. Eluh Rajata,Operations,Staff,Information Broker
EMP00673,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Padma Wibisono,Operations,Staff,Information Broker
EMP00672,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Oman Nashiruddin,Operations,Lead,Information Broker
EMP00670,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Iriana Yulianti,Operations,Senior Staff,Information Broker
EMP00668,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Vanesa Hutagalung,Operations,Senior Staff,Information Broker
