employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,influence_score,network_role,flight_risk_score,knowledge_risk,risk_quadrant
EMP00838,Vero Pratiwi,Customer Success,2,Senior Staff,2020-10-16,4.21,14765410,L,30,S1,EMP00846,5.0,False,0.0092,Information Broker,0.0052482155614222,0.0072,🟢 Stable
EMP00386,"Dodo Haryanti, S.T.",Sales,2,Senior Staff,2018-09-25,6.27,13737955,L,28,S2,EMP00474,3.4,False,0.0092,Information Broker,0.0051215120500196,0.0072,🟢 Stable
EMP00711,"Drs. Hamzah Safitri, S.Ked",Data & Analytics,1,Staff,2019-11-06,5.15,16771313,L,27,S2,EMP00728,3.7,False,0.0092,Information Broker,0.0050574630559664,0.0071,🟢 Stable
EMP00026,Hj. Ella Nasyidah,Engineering,1,Staff,2022-04-23,2.69,15393392,P,35,S1,EMP00155,4.6,False,0.0092,Information Broker,0.0050432861676921,0.0071,🟢 Stable
EMP00444,Bagiya Puspasari,Sales,1,Staff,2022-07-22,2.44,10116397,L,25,D3,EMP00474,3.2,False,0.0092,Information Broker,0.0050814147719591,0.0071,🟢 Stable
EMP00008,"Sadina Palastri, S.Farm",Engineering,3,Specialist,2020-06-26,4.51,22729239,P,26,S2,EMP00155,3.6,False,0.0092,Information Broker,0.005042555391412,0.0071,🟢 Stable
EMP00888,Keisha Nashiruddin,IT Infrastructure,1,Staff,2023-01-28,1.92,12175552,P,46,D3,EMP00925,4.9,False,0.0092,Information Broker,0.0050303656493115,0.0071,🟢 Stable
EMP00882,Almira Puspita,IT Infrastructure,4,Lead,2020-05-25,4.6,19894122,P,25,S1,,4.8,False,0.0092,Information Broker,0.0049363151442124,0.0071,🟢 Stable
EMP00369,"Bajragin Sitompul, M.Pd",Sales,1,Staff,2019-07-05,5.49,9408540,P,30,S1,EMP00474,3.7,False,0.0092,Information Broker,0.0049938626682093,0.0071,🟢 Stable
EMP00853,Warji Halimah,Customer Success,1,Staff,2020-01-17,4.96,9075041,P,23,S2,EMP00846,4.2,False,0.0092,Information Broker,0.0050387003502657,0.0071,🟢 Stable
EMP00337,"Dt. Damu Santoso, M.Pd",Marketing,4,Lead,2022-06-29,2.51,22840814,L,35,S2,,3.5,False,0.0092,Information Broker,0.0048027977843208,0.007,🟢 Stable
EMP00340,Alambana Usamah,Marketing,1,Staff,2022-01-25,2.93,10693192,L,44,S1,EMP00318,4.1,False,0.0092,Central Connector,0.0047647406006318,0.007,🟢 Stable
EMP00009,Ikin Rahmawati,Engineering,1,Staff,2020-12-03,4.08,14393530,L,35,S1,EMP00155,4.4,False,0.0092,Information Broker,0.0047856029518926,0.007,🟢 Stable
EMP00361,"Prima Yulianti, S.E.I",Sales,2,Senior Staff,2022-02-21,2.86,15242932,L,22,S1,EMP00474,4.1,False,0.0092,Information Broker,0.0045921432463459,0.0069,🟢 Stable
EMP00808,"drg. Cengkir Siregar, S.Gz",Customer Success,3,Specialist,2022-12-23,2.02,12298181,L,25,D3,EMP00846,3.0,False,0.0092,Central Connector,0.0045936477677873,0.0069,🟢 Stable
EMP00557,Ihsan Jailani,HR,2,Senior Staff,2019-11-21,5.11,11916543,L,46,D3,EMP00575,3.2,False,0.0092,Central Connector,0.0046313438779991,0.0069,🟢 Stable
EMP00667,"Ihsan Uwais, S.I.Kom",Operations,4,Lead,2019-05-18,5.62,16327504,P,30,S1,,3.0,False,0.0092,Information Broker,0.0045494017111158,0.0069,🟢 Stable
EMP00002,Darmana Mandala,Engineering,2,Senior Staff,2020-01-19,4.95,16497967,P,45,S2,EMP00155,3.9,False,0.0092,Information Broker,0.0046444923625663,0.0069,🟢 Stable
EMP00490,"Margana Puspita, S.Ked",Sales,1,Staff,2020-06-20,4.53,13179840,P,22,D3,EMP00474,3.2,False,0.0092,Information Broker,0.0045227742320883,0.0069,🟢 Stable
EMP00946,Puspa Kusmawati,Research,1,Staff,2020-06-02,4.58,17023754,P,23,S1,EMP00942,3.2,False,0.0092,Information Broker,0.0045027561705053,0.0069,🟢 Stable
EMP00448,Kayun Ramadan,Sales,2,Senior Staff,2021-04-25,3.69,13869446,P,31,S2,EMP00474,3.1,False,0.0092,Information Broker,0.0043383115682524,0.0068,🟢 Stable
EMP00396,Ajeng Pratiwi,Sales,1,Staff,2019-10-24,5.19,11350934,P,42,D3,EMP00474,2.6,False,0.0092,Information Broker,0.0043530171470654,0.0068,🟢 Stable
EMP00107,Wardaya Purnawati,Engineering,3,Specialist,2021-01-23,3.94,15981065,L,29,S1,EMP00155,2.4,False,0.0092,Information Broker,0.0044568108532678,0.0068,🟢 Stable
EMP00459,T. Jagapati Yuniar,Sales,1,Staff,2023-03-18,1.79,10806776,L,37,S1,EMP00474,3.5,False,0.0092,Information Broker,0.0044427120520287,0.0068,🟢 Stable
EMP00378,Wulan Hakim,Sales,3,Specialist,2021-09-18,3.29,16590070,L,38,S1,EMP00474,4.5,False,0.0092,Information Broker,0.0043424005629496,0.0068,🟢 Stable
EMP00102,Olivia Nuraini,Engineering,3,Specialist,2021-05-20,3.62,28170391,L,27,S1,EMP00155,3.1,False,0.0092,Information Broker,0.0044455847891168,0.0068,🟢 Stable
EMP00627,Dt. Harsaya Halimah,Operations,1,Staff,2020-06-12,4.55,14165250,L,27,S1,EMP00601,2.8,False,0.0092,Information Broker,0.0044891462170253,0.0068,🟢 Stable
EMP00247,"Hairyanto Hidayat, M.TI.",Product,1,Staff,2021-01-05,3.99,16619723,P,29,S1,EMP00254,2.5,False,0.0092,Information Broker,0.0044590520570472,0.0068,🟢 Stable
EMP00029,"Puti Prasetya, S.Psi",Engineering,4,Lead,2020-01-14,4.96,22953190,L,48,S1,,3.8,False,0.0092,Information Broker,0.0044189019045858,0.0068,🟢 Stable
EMP00023,"Rafid Utama, S.E.",Engineering,1,Staff,2022-03-21,2.78,14879476,L,25,S2,EMP00155,4.7,False,0.0092,Information Broker,0.0042104670969468,0.0067,🟢 Stable
EMP00368,Sarah Widodo,Sales,3,Specialist,2022-10-25,2.18,19525104,P,26,S1,EMP00474,3.7,False,0.0092,Information Broker,0.004281931561511,0.0067,🟢 Stable
EMP00677,Banawi Mansur,Operations,1,Staff,2019-09-01,5.33,7055514,L,24,S3,EMP00601,3.0,False,0.0092,Information Broker,0.0041089317685334,0.0067,🟢 Stable
EMP00379,Kani Wahyudin,Sales,1,Staff,2022-12-07,2.07,11651464,L,36,S1,EMP00474,4.1,False,0.0092,Information Broker,0.0041885829759401,0.0067,🟢 Stable
EMP00246,"Dt. Ganjaran Nasyidah, S.Farm",Product,1,Staff,2021-06-24,3.52,18682063,L,32,S1,EMP00254,3.3,False,0.0092,Information Broker,0.0040230583041831,0.0066,🟢 Stable
EMP00980,Irfan Hassanah,Research,2,Senior Staff,2018-12-11,6.06,19100261,P,32,S1,EMP00942,3.7,False,0.0092,Central Connector,0.0039979758746502,0.0066,🟢 Stable
EMP00452,Cayadi Saptono,Sales,2,Senior Staff,2019-06-19,5.54,18000014,L,27,S1,EMP00474,4.4,False,0.0092,Information Broker,0.0039228808078275,0.0066,🟢 Stable
EMP00932,Adiarja Nasyidah,Research,1,Staff,2022-01-08,2.98,19621770,L,46,D3,EMP00942,3.4,False,0.0092,Information Broker,0.0039251467308824,0.0066,🟢 Stable
EMP00005,Among Iswahyudi,Engineering,3,Specialist,2020-12-21,4.03,31024041,L,26,S1,EMP00155,3.1,False,0.0092,Information Broker,0.0039028944643929,0.0066,🟢 Stable
EMP00425,Warsita Firgantoro,Sales,3,Specialist,2023-03-01,1.84,18763147,L,31,S2,EMP00474,2.6,False,0.0092,Information Broker,0.0040901853895182,0.0066,🟢 Stable
EMP00127,Paiman Puspasari,Engineering,3,Specialist,2023-09-01,1.33,19418231,P,32,S1,EMP00155,2.5,False,0.0092,Information Broker,0.003938479271419,0.0066,🟢 Stable
EMP00299,"Sutan Luis Prabowo, S.T.",Marketing,1,Staff,2022-04-27,2.68,8384319,P,46,S1,EMP00318,3.1,False,0.0092,Information Broker,0.0037547799667413,0.0065,🟢 Stable
EMP00083,"Martani Yuliarti, S.IP",Engineering,1,Staff,2021-11-06,3.15,14841809,L,32,S1,EMP00155,3.7,False,0.0092,Information Broker,0.0038152894115471,0.0065,🟢 Stable
EMP00673,Padma Wibisono,Operations,1,Staff,2020-10-11,4.22,7867637,L,40,S1,EMP00601,2.6,False,0.0092,Information Broker,0.0037799720063332,0.0065,🟢 Stable
EMP00517,Cager Wibowo,Finance,1,Staff,2020-04-18,4.7,12672929,L,44,S1,EMP00523,4.3,False,0.0092,Central Connector,0.0038235024346052,0.0065,🟢 Stable
EMP00510,"Lega Laksita, M.TI.",Finance,3,Specialist,2022-07-05,2.49,20571937,L,23,S1,EMP00523,3.3,False,0.0092,Central Connector,0.0038422062565995,0.0065,🟢 Stable
EMP00258,"dr. Elvina Laksita, S.Kom",Product,5,Manager,2022-02-19,2.86,33643210,L,35,S1,,3.6,False,0.0092,Information Broker,0.0038956579298065,0.0065,🟢 Stable
EMP00793,Mulyono Nuraini,Customer Success,3,Specialist,2020-08-15,4.38,14641817,P,45,S1,EMP00846,2.6,False,0.0092,Central Connector,0.003591965954921,0.0064,🟢 Stable
EMP00631,Halima Wahyuni,Operations,1,Staff,2019-12-18,5.04,6416984,L,22,S1,EMP00601,3.6,False,0.0092,Information Broker,0.0036211426109231,0.0064,🟢 Stable
EMP00053,Drs. Dalimin Mangunsong,Engineering,3,Specialist,2022-10-18,2.2,23299852,L,42,S1,EMP00155,3.7,False,0.0092,Information Broker,0.0035547524788714,0.0064,🟢 Stable
EMP00120,Tasnim Prasasta,Engineering,2,Senior Staff,2023-09-24,1.27,17384866,L,45,S1,EMP00155,3.1,False,0.0092,Information Broker,0.0036117827752692,0.0064,🟢 Stable
EMP00525,Halim Damanik,Finance,3,Specialist,2023-06-13,1.55,23316319,L,29,S1,EMP00523,3.0,False,0.0092,Information Broker,0.0035616913444539,0.0064,🟢 Stable
EMP00991,Atma Marbun,Research,5,Manager,2019-09-30,5.25,37509855,P,45,S1,,3.5,False,0.0092,Central Connector,0.0035526617064324,0.0064,🟢 Stable
EMP00356,Janet Nainggolan,Sales,1,Staff,2021-03-28,3.76,11295814,L,46,S1,EMP00474,3.8,False,0.0092,Information Broker,0.0033919396668579,0.0063,🟢 Stable
EMP00605,Hardi Prasetyo,Operations,3,Specialist,2020-02-10,4.89,15830168,P,37,S1,EMP00601,3.7,False,0.0092,Information Broker,0.0034437729370393,0.0063,🟢 Stable
EMP00256,"drg. Kairav Suryatmi, S.Sos",Product,3,Specialist,2022-07-31,2.42,34894473,L,30,S1,EMP00254,5.0,False,0.0092,Information Broker,0.0033918341489771,0.0063,🟢 Stable
EMP00479,Dt. Langgeng Purwanti,Sales,1,Staff,2021-12-16,3.04,12275897,P,37,S1,EMP00474,3.9,False,0.0092,Central Connector,0.0031347952670509,0.0062,🟢 Stable
EMP00119,Wardi Tampubolon,Engineering,3,Specialist,2021-01-17,3.95,22058124,L,43,D3,EMP00155,2.5,False,0.0092,Central Connector,0.003190097870701,0.0062,🟢 Stable
EMP00440,Mujur Prabowo,Sales,3,Specialist,2023-01-24,1.94,14682146,P,27,S1,EMP00474,2.9,False,0.0092,Information Broker,0.0031578348428917,0.0062,🟢 Stable
EMP00476,Radika Hutasoit,Sales,1,Staff,2023-10-17,1.21,10696957,P,31,S1,EMP00474,3.2,False,0.0092,Information Broker,0.0032175381101943,0.0062,🟢 Stable
EMP00647,Talia Mandasari,Operations,2,Senior Staff,2018-07-16,6.46,10319180,P,29,D3,EMP00601,3.3,False,0.0092,Information Broker,0.0032448088293372,0.0062,🟢 Stable
EMP00592,Malika Suryono,Operations,2,Senior Staff,2022-07-21,2.45,10421505,P,30,S2,EMP00601,4.3,False,0.0092,Central Connector,0.0031450538971496,0.0062,🟢 Stable
EMP00292,Kalim Agustina,Marketing,1,Staff,2022-11-23,2.11,13147253,P,22,S1,EMP00318,3.9,False,0.0092,Information Broker,0.0032922135330832,0.0062,🟢 Stable
EMP00221,Umaya Wijaya,Product,3,Specialist,2023-11-04,1.16,20009694,P,35,S1,EMP00254,2.3,False,0.0092,Information Broker,0.0032778139264152,0.0062,🟢 Stable
EMP00014,Gatot Situmorang,Engineering,3,Specialist,2021-03-28,3.76,22170054,L,42,D3,EMP00155,3.1,False,0.0092,Information Broker,0.003242584411149,0.0062,🟢 Stable
EMP00703,Raisa Nasyidah,Data & Analytics,3,Specialist,2023-06-28,1.51,27091408,L,32,S1,EMP00728,3.6,False,0.0092,Information Broker,0.0030855043185574,0.0061,🟢 Stable
EMP00202,Nasab Suwarno,Product,4,Lead,2018-09-18,6.29,37859904,L,48,S1,,1.2,False,0.0092,Information Broker,0.0030972356236767,0.0061,🟢 Stable
EMP00489,"Drs. Vivi Oktaviani, M.Ak",Sales,2,Senior Staff,2023-02-13,1.88,15283209,P,32,S1,EMP00474,3.3,False,0.0092,Information Broker,0.0029157438175506,0.0061,🟢 Stable
EMP00933,dr. Adinata Budiyanto,Research,1,Staff,2023-10-03,1.25,16499492,L,51,S2,EMP00942,3.5,False,0.0092,Central Connector,0.0029657662406515,0.0061,🟢 Stable
EMP00902,Yono Lazuardi,IT Infrastructure,1,Staff,2019-01-21,5.94,15163028,P,32,D3,EMP00925,2.8,False,0.0092,Information Broker,0.0029789519429401,0.0061,🟢 Stable
EMP00903,"Usyi Kuswandari, S.H.",IT Infrastructure,3,Specialist,2022-03-28,2.76,20120000,P,51,S1,EMP00925,4.0,False,0.0092,Information Broker,0.0029551644631727,0.0061,🟢 Stable
EMP00837,drg. Karsana Tarihoran,Customer Success,2,Senior Staff,2021-01-02,3.99,11619227,P,22,S1,EMP00846,4.6,False,0.0092,Central Connector,0.0028702986263144,0.006,🟢 Stable
EMP00095,Harsaya Saptono,Engineering,3,Specialist,2021-06-29,3.51,30612794,L,43,S1,EMP00155,3.6,False,0.0092,Information Broker,0.0027110670197101,0.006,🟢 Stable
EMP00290,Rosman Pratiwi,Marketing,3,Specialist,2022-03-03,2.83,16718911,P,22,S2,EMP00318,3.8,False,0.0092,Information Broker,0.0027387359021347,0.006,🟢 Stable
EMP00049,Xanana Saptono,Engineering,2,Senior Staff,2021-02-05,3.9,15727215,P,50,S2,EMP00155,3.0,False,0.0092,Information Broker,0.0028230654509865,0.006,🟢 Stable
EMP00805,"Tari Firgantoro, S.E.",Customer Success,3,Specialist,2020-07-22,4.44,12521506,P,49,S1,EMP00846,3.3,False,0.0092,Central Connector,0.0028752973051865,0.006,🟢 Stable
EMP00184,"Sutan Cakrajiya Dongoran, S.Gz",Engineering,1,Staff,2022-05-08,2.65,13650518,L,41,S1,EMP00155,4.0,False,0.0092,Information Broker,0.002863144943015,0.006,🟢 Stable
EMP00093,Gabriella Wacana,Engineering,4,Lead,2020-02-23,4.85,22456454,P,48,S1,,1.6,False,0.0092,Information Broker,0.0025364353646119,0.0059,🟢 Stable
EMP00467,T. Jaeman Mayasari,Sales,3,Specialist,2023-09-19,1.28,19304168,L,24,S1,EMP00474,2.6,False,0.0092,Information Broker,0.0025044065700648,0.0059,🟢 Stable
EMP00463,Rachel Maulana,Sales,1,Staff,2023-11-24,1.1,10766304,L,24,S1,EMP00474,3.2,False,0.0092,Information Broker,0.0025106727694067,0.0059,🟢 Stable
EMP00162,Harsana Permata,Engineering,3,Specialist,2022-12-17,2.04,24324021,P,34,S2,EMP00155,2.7,False,0.0092,Information Broker,0.0025642778504057,0.0059,🟢 Stable
EMP00043,Kezia Riyanti,Engineering,1,Staff,2022-08-17,2.37,15605256,L,51,S1,EMP00155,3.5,False,0.0092,Information Broker,0.0025210921711263,0.0059,🟢 Stable
EMP00207,"Gabriella Haryanto, S.Farm",Product,4,Lead,2020-07-20,4.45,27720264,P,50,S1,,4.9,False,0.0092,Information Broker,0.0025229326647893,0.0059,🟢 Stable
EMP00187,Nasim Winarno,Engineering,2,Senior Staff,2018-12-13,6.05,17136853,L,39,S1,EMP00155,4.3,False,0.0092,Information Broker,0.0026280445373911,0.0059,🟢 Stable
EMP00375,Cinthia Usada,Sales,4,Lead,2022-08-14,2.38,25799981,P,35,S1,,2.8,False,0.0092,Information Broker,0.0026832649065901,0.0059,🟢 Stable
EMP00542,"Drs. Ikin Zulaika, M.Farm",Finance,2,Senior Staff,2020-07-04,4.49,15197973,L,45,S1,EMP00523,3.0,False,0.0092,Information Broker,0.002460847109337,0.0058,🟢 Stable
EMP00864,"Puji Anggraini, M.Pd",IT Infrastructure,3,Specialist,2023-03-16,1.8,14867684,L,40,S1,EMP00925,3.8,False,0.0092,Information Broker,0.0024888165687051,0.0058,🟢 Stable
EMP00173,Shania Natsir,Engineering,3,Specialist,2019-11-07,5.15,18456967,L,30,D3,EMP00155,3.9,False,0.0092,Information Broker,0.0024219562554975,0.0058,🟢 Stable
EMP00112,Mulyono Sihotang,Engineering,1,Staff,2023-06-29,1.51,17052607,L,32,S1,EMP00155,3.9,False,0.0092,Information Broker,0.0023343964682124,0.0058,🟢 Stable
EMP00061,"Puti Vanya Nasyidah, S.E.I",Engineering,1,Staff,2023-01-29,1.92,12349052,L,23,S2,EMP00155,2.5,False,0.0092,Information Broker,0.0023802677696369,0.0058,🟢 Stable
EMP00078,"Queen Permata, M.Kom.",Engineering,4,Lead,2020-05-29,4.59,24564090,L,26,S1,,4.4,False,0.0092,Information Broker,0.0023176380611626,0.0058,🟢 Stable
EMP00599,Mila Mulyani,Operations,2,Senior Staff,2019-11-22,5.11,10894845,L,32,S1,EMP00601,2.6,False,0.0092,Information Broker,0.0024087574159175,0.0058,🟢 Stable
EMP00803,Umaya Irawan,Customer Success,2,Senior Staff,2021-02-04,3.9,12429972,L,22,S2,EMP00846,2.9,False,0.0092,Information Broker,0.0024531776764139,0.0058,🟢 Stable
EMP00600,Radika Fujiati,Operations,1,Staff,2021-09-16,3.29,8214156,L,29,S1,EMP00601,4.4,False,0.0092,Information Broker,0.002469223755599,0.0058,🟢 Stable
EMP00017,Cindy Puspasari,Engineering,2,Senior Staff,2020-01-11,4.97,17151253,P,31,S1,EMP00155,2.3,False,0.0092,Information Broker,0.0022587242835921,0.0057,🟢 Stable
EMP00502,Candrakanta Safitri,Finance,1,Staff,2019-07-17,5.46,12563358,L,26,S1,EMP00523,3.8,False,0.0092,Information Broker,0.0022730389799552,0.0057,🟢 Stable
EMP00481,Kamila Widiastuti,Sales,2,Senior Staff,2021-02-06,3.9,15314249,L,35,S1,EMP00474,4.2,False,0.0092,Central Connector,0.0021966378565862,0.0057,🟢 Stable
EMP00200,"Hj. Ika Nurdiyanti, M.Kom.",Engineering,2,Senior Staff,2019-08-27,5.35,15833778,P,27,S2,EMP00155,4.2,False,0.0092,Information Broker,0.0021738916136645,0.0057,🟢 Stable
EMP00392,Harjo Laksmiwati,Sales,3,Specialist,2021-03-05,3.82,18397527,L,42,S1,EMP00474,3.7,False,0.0092,Information Broker,0.0021869632746957,0.0057,🟢 Stable
EMP00123,"Ilsa Suryatmi, M.TI.",Engineering,4,Lead,2021-01-15,3.96,22164654,P,45,D3,,3.1,False,0.0092,Information Broker,0.0022422023271981,0.0057,🟢 Stable
EMP00159,Ani Kurniawan,Engineering,2,Senior Staff,2020-07-04,4.49,20007014,P,24,S1,EMP00155,3.4,False,0.0092,Information Broker,0.0019905711563917,0.0056,🟢 Stable
EMP00409,T. Radika Marbun,Sales,2,Senior Staff,2022-02-19,2.86,13842753,L,37,S1,EMP00474,2.5,False,0.0092,Information Broker,0.0020527747443658,0.0056,🟢 Stable
EMP00453,Budi Andriani,Sales,2,Senior Staff,2022-05-09,2.65,13255739,L,27,S1,EMP00474,2.6,False,0.0092,Information Broker,0.0020600313191111,0.0056,🟢 Stable
EMP00918,"Warsa Sirait, S.T.",IT Infrastructure,1,Staff,2020-03-04,4.83,11324316,P,44,S1,EMP00925,4.0,False,0.0092,Information Broker,0.0020463784698815,0.0056,🟢 Stable
EMP00345,Tina Siregar,Sales,1,Staff,2023-05-08,1.65,12076981,P,24,S1,EMP00474,3.4,False,0.0092,Information Broker,0.0019151849033857,0.0056,🟢 Stable
EMP00116,"R. Adika Haryanti, M.Ak",Engineering,2,Senior Staff,2020-10-20,4.2,19462934,P,39,S1,EMP00155,3.4,False,0.0092,Information Broker,0.0018384716845295,0.0055,🟢 Stable
EMP00487,Calista Setiawan,Sales,2,Senior Staff,2019-12-31,5.0,9998924,L,38,S1,EMP00474,2.9,False,0.0092,Information Broker,0.001878677961279,0.0055,🟢 Stable
EMP00458,Ozy Wahyuni,Sales,1,Staff,2019-09-02,5.33,12777445,L,46,S1,EMP00474,3.2,False,0.0092,Information Broker,0.0018274118346523,0.0055,🟢 Stable
EMP00151,Ina Pradana,Engineering,2,Senior Staff,2020-12-22,4.02,13519894,L,43,S2,EMP00155,3.4,False,0.0092,Information Broker,0.0015278586765105,0.0054,🟢 Stable
EMP00234,R. Halima Mahendra,Product,1,Staff,2021-09-08,3.31,17176092,P,36,S2,EMP00254,4.4,False,0.0092,Central Connector,0.0016326549101731,0.0054,🟢 Stable
EMP00192,Alika Puspita,Engineering,2,Senior Staff,2018-11-17,6.12,15708369,L,33,S1,EMP00155,3.8,False,0.0092,Information Broker,0.00167029028107,0.0054,🟢 Stable
EMP00124,Mulyanto Puspasari,Engineering,4,Lead,2023-11-26,1.1,24960014,P,28,S2,,4.8,False,0.0092,Information Broker,0.0016003762749716,0.0054,🟢 Stable
EMP00897,Embuh Waluyo,IT Infrastructure,1,Staff,2021-06-28,3.51,13066778,L,35,S1,EMP00925,1.6,False,0.0092,Information Broker,0.0016762351606723,0.0054,🟢 Stable
EMP00317,Unjani Sinaga,Marketing,2,Senior Staff,2023-05-14,1.63,10398547,P,32,S1,EMP00318,2.8,False,0.0092,Information Broker,0.0016184884278379,0.0054,🟢 Stable
EMP00473,Maria Sihotang,Sales,1,Staff,2020-03-07,4.82,15356700,P,22,S1,EMP00474,2.7,False,0.0092,Information Broker,0.0016667670432465,0.0054,🟢 Stable
EMP00024,Kamila Pranowo,Engineering,1,Staff,2018-08-29,6.34,13453863,P,28,S1,EMP00155,4.7,False,0.0092,Information Broker,0.001655849335934,0.0054,🟢 Stable
EMP00990,Hasna Lailasari,Research,2,Senior Staff,2019-08-06,5.4,18443449,P,23,S1,EMP00942,3.2,False,0.0092,Central Connector,0.0013836729252295,0.0053,🟢 Stable
EMP00313,Dewi Hastuti,Marketing,1,Staff,2021-11-16,3.12,11376386,P,25,S1,EMP00318,3.9,False,0.0092,Central Connector,0.0014193980147668,0.0053,🟢 Stable
EMP00331,Hafshah Sinaga,Marketing,1,Staff,2023-03-15,1.8,13239203,L,39,S1,EMP00318,3.5,False,0.0092,Information Broker,0.0013483375808944,0.0053,🟢 Stable
EMP00612,Rafid Maryadi,Operations,4,Lead,2022-05-28,2.6,18883121,L,22,S2,,3.8,False,0.0092,Central Connector,0.0014495439486322,0.0053,🟢 Stable
EMP00191,Cecep Maryati,Engineering,3,Specialist,2023-04-15,1.71,25193690,P,25,S1,EMP00155,3.3,False,0.0092,Information Broker,0.0014249036594786,0.0053,🟢 Stable
EMP00799,Hasim Yolanda,Customer Success,1,Staff,2023-02-09,1.89,8946072,L,24,S1,EMP00846,3.6,False,0.0092,Information Broker,0.0014143356812605,0.0053,🟢 Stable
EMP00655,"Maria Marbun, M.M.",Operations,1,Staff,2021-05-08,3.65,9124094,P,38,S2,EMP00601,4.1,False,0.0092,Information Broker,0.0014059972754536,0.0053,🟢 Stable
EMP00543,"Makara Oktaviani, S.Psi",Finance,1,Staff,2023-03-22,1.78,10061229,L,31,S1,EMP00523,3.9,False,0.0092,Information Broker,0.0013930108973188,0.0053,🟢 Stable
EMP00892,Lidya Puspita,IT Infrastructure,1,Staff,2023-04-23,1.69,12034283,L,45,S1,EMP00925,3.0,False,0.0092,Information Broker,0.0014572415960274,0.0053,🟢 Stable
EMP00103,Asmianto Melani,Engineering,1,Staff,2023-03-02,1.83,13250621,L,23,S1,EMP00155,3.0,False,0.0092,Information Broker,0.0013151476894199,0.0053,🟢 Stable
EMP00963,"Jelita Habibi, S.IP",Research,1,Staff,2018-08-27,6.35,16834544,L,27,S1,EMP00942,2.9,False,0.0092,Information Broker,0.0014926629446425,0.0053,🟢 Stable
EMP00022,Indah Hasanah,Engineering,1,Staff,2020-12-24,4.02,14686542,L,37,S1,EMP00155,4.1,False,0.0092,Information Broker,0.0011583431700037,0.0052,🟢 Stable
EMP00966,drg. Vicky Simbolon,Research,3,Specialist,2023-04-03,1.75,22351459,L,25,S1,EMP00942,2.9,False,0.0092,Information Broker,0.0012252268167033,0.0052,🟢 Stable
EMP00031,Hasna Haryanto,Engineering,1,Staff,2019-10-15,5.21,14266750,L,39,S1,EMP00155,3.9,False,0.0092,Information Broker,0.0012385605550948,0.0052,🟢 Stable
EMP00710,"Drs. Eman Yulianti, S.Kom",Data & Analytics,4,Lead,2020-03-19,4.79,28992880,L,41,S1,,4.1,False,0.0092,Central Connector,0.0011056049389736,0.0052,🟢 Stable
EMP00098,Dadap Sihombing,Engineering,1,Staff,2021-06-30,3.5,14960535,P,34,S1,EMP00155,2.8,False,0.0092,Information Broker,0.0012321101635048,0.0052,🟢 Stable
EMP00267,Talia Prasasta,Marketing,1,Staff,2018-09-27,6.26,11705838,P,30,S1,EMP00318,3.6,False,0.0092,Information Broker,0.0011814168837533,0.0052,🟢 Stable
EMP00876,Jefri Siregar,IT Infrastructure,2,Senior Staff,2018-07-25,6.44,14771837,L,34,S1,EMP00925,2.9,False,0.0092,Central Connector,0.0012157871767303,0.0052,🟢 Stable
EMP00520,Hasta Gunarto,Finance,2,Senior Staff,2022-02-01,2.91,16100383,P,28,S1,EMP00523,3.7,False,0.0092,Information Broker,0.0012332983581847,0.0052,🟢 Stable
EMP00145,"R. Wirda Nugroho, S.Farm",Engineering,3,Specialist,2018-08-08,6.4,18226470,P,47,S1,EMP00155,3.4,False,0.0092,Information Broker,0.0012582065316156,0.0052,🟢 Stable
EMP00606,Galuh Januar,Operations,1,Staff,2023-03-26,1.77,8336079,P,46,S1,EMP00601,3.8,False,0.0092,Information Broker,0.0011979224962403,0.0052,🟢 Stable
EMP00338,Wira Suwarno,Marketing,2,Senior Staff,2022-10-11,2.22,15974439,L,40,D3,EMP00318,2.9,False,0.0092,Information Broker,0.0010785433011189,0.0051,🟢 Stable
EMP00286,Aslijan Ramadan,Marketing,3,Specialist,2022-11-29,2.09,17100686,L,42,S1,EMP00318,3.4,False,0.0092,Central Connector,0.0009751882110342,0.0051,🟢 Stable
EMP00230,Wawan Tampubolon,Product,1,Staff,2019-12-10,5.06,18079619,L,47,S1,EMP00254,4.0,False,0.0092,Central Connector,0.0009273305590176,0.0051,🟢 Stable
EMP00104,Soleh Nashiruddin,Engineering,3,Specialist,2022-07-01,2.5,21687937,L,37,S1,EMP00155,2.8,False,0.0092,Information Broker,0.0010979126425875,0.0051,🟢 Stable
EMP00172,Imam Widiastuti,Engineering,2,Senior Staff,2021-11-30,3.09,16143475,L,36,S1,EMP00155,3.4,False,0.0092,Information Broker,0.0007319058345542,0.005,🟢 Stable
EMP00604,Gilda Winarno,Operations,3,Specialist,2021-03-18,3.79,11032759,P,50,S1,EMP00601,3.3,False,0.0092,Central Connector,0.0008361530727921,0.005,🟢 Stable
EMP00092,Hasim Laksita,Engineering,1,Staff,2023-05-16,1.63,15072416,L,40,S1,EMP00155,3.7,False,0.0092,Information Broker,0.0007887280525189,0.005,🟢 Stable
EMP00380,Dalima Prasasta,Sales,2,Senior Staff,2020-11-11,4.14,11353529,L,35,S2,EMP00474,2.9,False,0.0092,Information Broker,0.000707367463173,0.005,🟢 Stable
